tsi,ts,date,time,lat,lon,speed,heading,hr,distance_orig,calories,nearest_land_lat,nearest_land_lon,avg_speed_15s,avg_speed_1k,dwid,distance,distance_to_land
1759016660.999572,2025-09-27 23:44:20.999572-10,2025-09-27,13:44:21,20.9441681671,-156.361779219,19.589399999999998,250.82,145,,144.497,20.936245910567468,-156.35557721608149,17.933784,20.93460279069767,01998e98-a600-79ee-82e5-b6e98bafa701,2792.941942520383,1091.2629010792095
1759016661.999574,2025-09-27 23:44:21.999574-10,2025-09-27,13:44:22,20.9441402991,-156.3618218782,19.440360000000002,240.84,145,,144.497,20.936245910567468,-156.35557721608149,18.076031999999998,20.925965549132943,01998e98-a600-79ee-82e5-b6e98bafa701,2798.3482404143633,1091.3896379104956
1759016662.9995751,2025-09-27 23:44:22.999575-10,2025-09-27,13:44:23,20.9441180413,-156.3618727004,19.440360000000002,246.12,145,,144.497,20.936245910567468,-156.35557721608149,18.261768,20.90967190751445,01998e98-a600-79ee-82e5-b6e98bafa701,2804.1775214219556,1092.550184903661
1759016663.9995766,2025-09-27 23:44:23.999576-10,2025-09-27,13:44:24,20.9441007223,-156.3619192342,19.440360000000002,263.73,145,,144.497,20.936245910567468,-156.35557721608149,18.492144,20.893378265895954,01998e98-a600-79ee-82e5-b6e98bafa701,2809.379563996858,1093.9106847659953
1759016664.999578,2025-09-27 23:44:24.999578-10,2025-09-27,13:44:25,20.9441019265,-156.3619768744,20.47464,272.0,145,,144.497,20.936245910567468,-156.35557721608149,18.848712,20.881271445086707,01998e98-a600-79ee-82e5-b6e98bafa701,2815.3668944805895,1097.6317125130468
1759016665.99958,2025-09-27 23:44:25.99958-10,2025-09-27,13:44:26,20.9441050596,-156.3620336117,22.072680000000002,275.53,148,,145.417,20.936245910567468,-156.35557721608149,19.251048,20.884763236994225,01998e98-a600-79ee-82e5-b6e98bafa701,2821.2692534629086,1101.485786306247
1759016666.9995809,2025-09-27 23:44:26.999581-10,2025-09-27,13:44:27,20.94411437,-156.362090566,22.248720000000002,280.13,148,,145.417,20.936245910567468,-156.35557721608149,19.66512,20.889272601156076,01998e98-a600-79ee-82e5-b6e98bafa701,2827.273777853526,1105.9150639893123
1759016667.999583,2025-09-27 23:44:27.999583-10,2025-09-27,13:44:28,20.9441265544,-156.3621490648,22.248720000000002,285.85,148,,145.417,20.936245910567468,-156.35557721608149,20.00544,20.897169710982663,01998e98-a600-79ee-82e5-b6e98bafa701,2833.498019274149,1110.7098239918346
1759016668.9995837,2025-09-27 23:44:28.999584-10,2025-09-27,13:44:29,20.9441460799,-156.3622079677,22.86252,286.52,148,,145.417,20.936245910567468,-156.35557721608149,20.264496,20.9217223255814,01998e98-a600-79ee-82e5-b6e98bafa701,2839.988862261689,1116.1869230677908
1759016669.9995847,2025-09-27 23:44:29.999585-10,2025-09-27,13:44:30,20.9441606675,-156.3622706301,23.28516,277.4,148,,145.417,20.936245910567468,-156.35557721608149,20.551728000000004,20.935668139534886,01998e98-a600-79ee-82e5-b6e98bafa701,2846.695356263867,1121.4857744191363
1759016670.999586,2025-09-27 23:44:30.999586-10,2025-09-27,13:44:31,20.9441645163,-156.3623338604,23.28516,271.01,148,,146.363,20.936245910567468,-156.35557721608149,20.83896,20.93764604651163,01998e98-a600-79ee-82e5-b6e98bafa701,2853.27564036959,1125.9022760150099
1759016671.9995875,2025-09-27 23:44:31.999588-10,2025-09-27,13:44:32,20.9441632979,-156.3623960526,22.211640000000003,268.92,148,,146.363,20.936245910567468,-156.35557721608149,21.019584,20.933382558139535,01998e98-a600-79ee-82e5-b6e98bafa701,2859.7356086591885,1129.83319416091
1759016672.9995897,2025-09-27 23:44:32.99959-10,2025-09-27,13:44:33,20.9441609535,-156.3624569305,21.19428,264.25,148,,146.363,20.936245910567468,-156.35557721608149,21.130367999999994,20.917105116279068,01998e98-a600-79ee-82e5-b6e98bafa701,2866.0630408382813,1133.6040615234651
1759016673.99959,2025-09-27 23:44:33.99959-10,2025-09-27,13:44:34,20.9441551576,-156.3625122173,20.72628,258.38,148,,146.363,20.936245910567468,-156.35557721608149,21.203519999999994,20.891658139534883,01998e98-a600-79ee-82e5-b6e98bafa701,2871.840533080871,1136.7328055423372
1759016674.9995925,2025-09-27 23:44:34.999592-10,2025-09-27,13:44:35,20.9441362886,-156.3625686962,23.28804,254.2,148,,146.363,20.936245910567468,-156.35557721608149,21.453888,20.892629302325577,01998e98-a600-79ee-82e5-b6e98bafa701,2878.0697488674614,1138.8408279715743
1759016675.9995928,2025-09-27 23:44:35.999593-10,2025-09-27,13:44:36,20.9441122565,-156.3626282798,23.28804,249.19,146,,147.309,20.936245910567468,-156.35557721608149,21.700464,20.888686046511626,01998e98-a600-79ee-82e5-b6e98bafa701,2884.8097732542624,1140.7455638806755
1759016676.999595,2025-09-27 23:44:36.999595-10,2025-09-27,13:44:37,20.9440857137,-156.3626867985,24.20964,247.16,146,,147.309,20.936245910567468,-156.35557721608149,22.018416,20.907882312138728,01998e98-a600-79ee-82e5-b6e98bafa701,2891.5656308599077,1142.4023736948448
1759016677.999596,2025-09-27 23:44:37.999596-10,2025-09-27,13:44:38,20.9440642162,-156.3627553205,26.694,252.85,146,,147.309,20.936245910567468,-156.35557721608149,22.501991999999998,20.92364947976878,01998e98-a600-79ee-82e5-b6e98bafa701,2899.0722921927295,1145.1987043150841
1759016678.9995978,2025-09-27 23:44:38.999598-10,2025-09-27,13:44:39,20.9440616232,-156.362813799,26.694,271.47,146,,147.309,20.936245910567468,-156.35557721608149,22.985568,20.929592601156067,01998e98-a600-79ee-82e5-b6e98bafa701,2905.1520235084413,1148.943024636177
1759016679.9995978,2025-09-27 23:44:39.999598-10,2025-09-27,13:44:40,20.9440674548,-156.3628746964,23.132160000000002,285.08,146,,147.309,20.936245910567468,-156.35557721608149,23.162736000000002,20.914947052023116,01998e98-a600-79ee-82e5-b6e98bafa701,2911.5092699456036,1153.578448684696
1759016680.9995987,2025-09-27 23:44:40.999599-10,2025-09-27,13:44:41,20.9440817497,-156.3629365536,22.738680000000002,274.12,147,,148.237,20.936245910567468,-156.35557721608149,23.207136000000002,20.920517687861267,01998e98-a600-79ee-82e5-b6e98bafa701,2918.126769120023,1159.0032761320206
1759016681.9995995,2025-09-27 23:44:41.9996-10,2025-09-27,13:44:42,20.944074777,-156.3629976509,23.96448,267.36,147,,148.237,20.936245910567468,-156.35557721608149,23.32152,20.933173872832363,01998e98-a600-79ee-82e5-b6e98bafa701,2924.518813200767,1162.616466067029
1759016682.9996026,2025-09-27 23:44:42.999602-10,2025-09-27,13:44:43,20.9440730642,-156.3630617912,23.96448,274.3,147,,148.237,20.936245910567468,-156.35557721608149,23.435903999999997,20.941666744186044,01998e98-a600-79ee-82e5-b6e98bafa701,2931.182393634068,1166.9002130345152
1759016683.999604,2025-09-27 23:44:43.999604-10,2025-09-27,13:44:44,20.944090103,-156.3631173602,22.070520000000002,290.02,147,,148.237,20.936245910567468,-156.35557721608149,23.383103999999996,20.948142558139534,01998e98-a600-79ee-82e5-b6e98bafa701,2937.2561975530134,1172.1612844356403
1759016684.9996052,2025-09-27 23:44:44.999605-10,2025-09-27,13:44:45,20.9441120144,-156.3631712742,21.505679999999998,291.28,147,,148.237,20.936245910567468,-156.35557721608149,23.264471999999994,20.945386046511626,01998e98-a600-79ee-82e5-b6e98bafa701,2943.3622281789417,1177.7173679187879
1759016685.999606,2025-09-27 23:44:45.999606-10,2025-09-27,13:44:46,20.944124971,-156.363224484,20.692439999999998,284.16,144,,149.173,20.936245910567468,-156.35557721608149,23.09162399999999,20.937901395348835,01998e98-a600-79ee-82e5-b6e98bafa701,2949.0726990510843,1182.491874054912
1759016686.999608,2025-09-27 23:44:46.999608-10,2025-09-27,13:44:47,20.9441300923,-156.3632764597,20.692439999999998,280.07,144,,149.173,20.936245910567468,-156.35557721608149,22.990343999999993,20.936482543352597,01998e98-a600-79ee-82e5-b6e98bafa701,2954.50023973619,1186.5444722793961
1759016687.9996085,2025-09-27 23:44:47.999608-10,2025-09-27,13:44:48,20.9441438676,-156.3633235961,19.34712,287.41,144,,149.173,20.936245910567468,-156.35557721608149,22.8672,20.92126473988439,01998e98-a600-79ee-82e5-b6e98bafa701,2959.629329736806,1190.9776729849125
1759016688.99961,2025-09-27 23:44:48.99961-10,2025-09-27,13:44:49,20.9441609801,-156.3633700803,18.963,301.26,144,,149.173,20.936245910567468,-156.35557721608149,22.749647999999997,20.902473988439304,01998e98-a600-79ee-82e5-b6e98bafa701,2964.8181220623574,1195.6437035930192
1759016689.9996111,2025-09-27 23:44:49.999611-10,2025-09-27,13:44:50,20.9441884493,-156.3634088165,18.93348,305.99,144,,149.173,20.936245910567468,-156.35557721608149,22.459343999999998,20.87522219653179,01998e98-a600-79ee-82e5-b6e98bafa701,2969.869019409584,1200.6152709370324
1759016690.9996114,2025-09-27 23:44:50.999612-10,2025-09-27,13:44:51,20.9442180335,-156.3634507116,19.06308,296.06,143,,149.628,20.936245910567468,-156.35557721608149,22.177680000000002,20.84732739884393,01998e98-a600-79ee-82e5-b6e98bafa701,2975.32341195532,1205.9827829617793
1759016691.9996142,2025-09-27 23:44:51.999614-10,2025-09-27,13:44:52,20.9442318164,-156.3634962216,18.93348,281.93,143,,149.628,20.936245910567468,-156.35557721608149,21.825936,20.83632827586207,01998e98-a600-79ee-82e5-b6e98bafa701,2980.2918247239913,1210.3161919551853
1759016692.9996157,2025-09-27 23:44:52.999616-10,2025-09-27,13:44:53,20.9442344947,-156.3635457748,19.06308,269.37,143,,149.628,20.93334516357859,-156.36062765913817,21.317207999999997,20.808593793103448,01998e98-a600-79ee-82e5-b6e98bafa701,2985.4464429593572,1248.186697334906
1759016693.9996161,2025-09-27 23:44:53.999616-10,2025-09-27,13:44:54,20.9442289383,-156.3636081973,21.24792,266.3,143,,149.628,20.93334516357859,-156.36062765913817,20.954136,20.793415862068965,01998e98-a600-79ee-82e5-b6e98bafa701,2991.958280517151,1249.177894409609
1759016694.9996176,2025-09-27 23:44:54.999618-10,2025-09-27,13:44:55,20.9442131874,-156.363660282,21.52908,253.36,143,,149.628,20.93334516357859,-156.36062765913817,20.847264,20.778080689655177,01998e98-a600-79ee-82e5-b6e98bafa701,2997.643671435261,1248.8343139751387
1759016695.9996192,2025-09-27 23:44:55.999619-10,2025-09-27,13:44:56,20.9442022389,-156.3637092153,21.24792,254.57,144,,150.538,20.93334516357859,-156.36062765913817,20.747880000000002,20.756329655172415,01998e98-a600-79ee-82e5-b6e98bafa701,3002.8690998208363,1248.9487611596298
1759016696.99962,2025-09-27 23:44:56.99962-10,2025-09-27,13:44:57,20.9441885941,-156.3637643068,21.52908,256.33,144,,150.538,20.93334516357859,-156.36062765913817,20.58552,20.76074537142857,01998e98-a600-79ee-82e5-b6e98bafa701,3008.788015951775,1248.96223018486
1759016697.9996214,2025-09-27 23:44:57.999622-10,2025-09-27,13:44:58,20.9441759249,-156.3638245435,22.5558,257.24,144,,150.538,20.93334516357859,-156.36062765913817,20.491608,20.74659222857143,01998e98-a600-79ee-82e5-b6e98bafa701,3015.200153140327,1249.2502431852954
1759016698.9996228,2025-09-27 23:44:58.999623-10,2025-09-27,13:44:59,20.9441657631,-156.3638835678,22.88088,259.6,144,,150.538,20.93334516357859,-156.36062765913817,20.545631999999998,20.734296685714288,01998e98-a600-79ee-82e5-b6e98bafa701,3021.4329977084335,1249.8054278474872
1759016699.9996233,2025-09-27 23:44:59.999623-10,2025-09-27,13:45:00,20.9441641941,-156.3639450832,22.88088,270.39,144,,150.538,20.93334516357859,-156.36062765913817,20.637311999999994,20.73356845714286,01998e98-a600-79ee-82e5-b6e98bafa701,3027.823642577524,1251.3812110106264
1759016700.9996247,2025-09-27 23:45:00.999625-10,2025-09-27,13:45:01,20.9441673414,-156.3640097296,23.18148,277.95,144,,150.538,20.93334516357859,-156.36062765913817,20.803248,20.729284137931035,01998e98-a600-79ee-82e5-b6e98bafa701,3034.5461696567777,1253.5821253428487
1759016701.9996262,2025-09-27 23:45:01.999626-10,2025-09-27,13:45:02,20.9441844049,-156.364078194,25.893359999999998,281.88,144,,151.448,20.93334516357859,-156.36062765913817,21.149976,20.758150344827587,01998e98-a600-79ee-82e5-b6e98bafa701,3041.904889571878,1257.411406750775
1759016702.9996276,2025-09-27 23:45:02.999628-10,2025-09-27,13:45:03,20.9442040814,-156.3641489323,27.13428,285.18,144,,151.448,20.93334516357859,-156.36062765913817,21.669119999999996,20.795015172413795,01998e98-a600-79ee-82e5-b6e98bafa701,3049.569833958469,1261.618518234344
1759016703.9996295,2025-09-27 23:45:03.99963-10,2025-09-27,13:45:04,20.9442171733,-156.3642172339,25.929,280.73,144,,151.448,20.93334516357859,-156.36062765913817,22.133519999999994,20.816800231213875,01998e98-a600-79ee-82e5-b6e98bafa701,3056.8106764657377,1265.083831704707
1759016704.9996302,2025-09-27 23:45:04.99963-10,2025-09-27,13:45:05,20.9442251792,-156.3642845392,25.929,279.14,144,,151.448,20.93334516357859,-156.36062765913817,22.59988799999999,20.831202312138732,01998e98-a600-79ee-82e5-b6e98bafa701,3063.8566701545465,1268.010446108791
1759016705.9996314,2025-09-27 23:45:05.999632-10,2025-09-27,13:45:06,20.9442438351,-156.3643469811,24.56856,288.66,147,,151.448,20.93334516357859,-156.36062765913817,22.966919999999995,20.8376510982659,01998e98-a600-79ee-82e5-b6e98bafa701,3070.6648804448464,1271.9440264694717
1759016706.9996324,2025-09-27 23:45:06.999632-10,2025-09-27,13:45:07,20.9442663763,-156.3644077222,24.643800000000002,295.42,147,,151.903,20.93334516357859,-156.36062765913817,23.347607999999994,20.838814335260118,01998e98-a600-79ee-82e5-b6e98bafa701,3077.4524678573925,1276.2585233372772
1759016707.9996333,2025-09-27 23:45:07.999633-10,2025-09-27,13:45:08,20.9443001729,-156.3644628834,24.643800000000002,304.05,147,,151.903,20.93334516357859,-156.36062765913817,23.719655999999993,20.845698034682083,01998e98-a600-79ee-82e5-b6e98bafa701,3084.303529959036,1281.6035916161954
1759016708.999636,2025-09-27 23:45:08.999636-10,2025-09-27,13:45:09,20.9443422829,-156.3645112743,24.643800000000002,314.18,147,,151.903,20.93334516357859,-156.36062765913817,23.946048,20.854329710982658,01998e98-a600-79ee-82e5-b6e98bafa701,3091.1722054862817,1287.6202282863223
1759016709.9996364,2025-09-27 23:45:09.999636-10,2025-09-27,13:45:10,20.9443842227,-156.3645535535,23.0616,316.81,147,,151.903,20.93334516357859,-156.36062765913817,24.048216000000004,20.85471676300578,01998e98-a600-79ee-82e5-b6e98bafa701,3097.577332012239,1293.4271818490834
1759016710.9996376,2025-09-27 23:45:10.999638-10,2025-09-27,13:45:11,20.9444167308,-156.3645905791,23.0616,311.1,147,,151.903,20.93334516357859,-156.36062765913817,24.169128,20.8551038150289,01998e98-a600-79ee-82e5-b6e98bafa701,3102.854700008178,1298.0721169236633
1759016711.999639,2025-09-27 23:45:11.999639-10,2025-09-27,13:45:12,20.9444377751,-156.3646392858,19.66464,292.21,147,,153.294,20.93334516357859,-156.36062765913817,24.044832,20.835855260115604,01998e98-a600-79ee-82e5-b6e98bafa701,3108.4278502516577,1301.901456237196
1759016712.9996405,2025-09-27 23:45:12.99964-10,2025-09-27,13:45:13,20.9444502088,-156.3646852162,19.37304,270.34,147,,153.294,20.93334516357859,-156.36062765913817,23.832648000000002,20.827448275862068,01998e98-a600-79ee-82e5-b6e98bafa701,3113.393964006491,1304.7440925081362
1759016713.999641,2025-09-27 23:45:13.999641-10,2025-09-27,13:45:14,20.9444480656,-156.3647402461,18.855359999999997,269.42,147,,153.294,20.93334516357859,-156.36062765913817,23.56428,20.804426896551725,01998e98-a600-79ee-82e5-b6e98bafa701,3119.11367553297,1306.3757916739826
1759016714.999643,2025-09-27 23:45:14.999643-10,2025-09-27,13:45:15,20.9444441655,-156.3647906065,19.86372,267.33,147,,153.294,20.93334516357859,-156.36062765913817,23.363136,20.795553103448274,01998e98-a600-79ee-82e5-b6e98bafa701,3124.3614519206835,1307.6857139410188
1759016715.9996438,2025-09-27 23:45:15.999644-10,2025-09-27,13:45:16,20.9444375618,-156.3648454955,18.8712,259.59,142,,153.294,20.93334516357859,-156.36062765913817,23.075784,20.780975172413793,01998e98-a600-79ee-82e5-b6e98bafa701,3130.1086668635608,1308.8893519719472
1759016716.999645,2025-09-27 23:45:16.999645-10,2025-09-27,13:45:17,20.9444213928,-156.3648945429,18.8712,237.15,142,,154.698,20.93334516357859,-156.36062765913817,22.60764,20.77393448275862,01998e98-a600-79ee-82e5-b6e98bafa701,3135.5101451868336,1308.9108976161335
1759016717.9996467,2025-09-27 23:45:17.999647-10,2025-09-27,13:45:18,20.944391744,-156.364931919,17.386200000000002,224.08,142,,154.698,20.93334516357859,-156.36062765913817,21.957767999999994,20.761903448275863,01998e98-a600-79ee-82e5-b6e98bafa701,3140.6027275768697,1307.131572581571
1759016718.9996471,2025-09-27 23:45:18.999647-10,2025-09-27,13:45:19,20.9443558667,-156.3649619888,18.91728,221.18,142,,154.698,20.93334516357859,-156.36062765913817,21.490319999999997,20.759586206896554,01998e98-a600-79ee-82e5-b6e98bafa701,3145.668918989078,1304.457741838833
1759016719.9996493,2025-09-27 23:45:19.999649-10,2025-09-27,13:45:20,20.9443168185,-156.3649910611,18.91728,219.28,142,,154.698,20.93334516357859,-156.36062765913817,21.022872,20.757268965517245,01998e98-a600-79ee-82e5-b6e98bafa701,3150.9573601920993,1301.4315435911335
1759016720.9996495,2025-09-27 23:45:20.99965-10,2025-09-27,13:45:21,20.9442786006,-156.3650201991,19.146600000000003,220.53,141,,154.698,20.93334516357859,-156.36062765913817,20.661407999999998,20.756269655172417,01998e98-a600-79ee-82e5-b6e98bafa701,3156.1742211857063,1298.5086698180417
1759016721.9996505,2025-09-27 23:45:21.99965-10,2025-09-27,13:45:22,20.9442402615,-156.3650528136,19.337400000000002,221.27,141,,154.698,20.93334516357859,-156.36062765913817,20.307647999999993,20.76169034482759,01998e98-a600-79ee-82e5-b6e98bafa701,3161.6189983087884,1295.7156166131394
1759016722.9996524,2025-09-27 23:45:22.999652-10,2025-09-27,13:45:23,20.9441985413,-156.3650895691,21.338639999999998,220.04,141,,154.698,20.93334516357859,-156.36062765913817,20.087304,20.775864827586208,01998e98-a600-79ee-82e5-b6e98bafa701,3167.6265295437684,1292.7425217385496
1759016723.9996538,2025-09-27 23:45:23.999654-10,2025-09-27,13:45:24,20.9441559021,-156.3651293369,21.338639999999998,220.55,141,,154.698,20.93334516357859,-156.36062765913817,19.86696,20.788200000000003,01998e98-a600-79ee-82e5-b6e98bafa701,3173.914210643232,1289.8086669586128
1759016724.9996543,2025-09-27 23:45:24.999654-10,2025-09-27,13:45:25,20.944115384,-156.3651622505,21.338639999999998,216.68,141,,154.698,20.93334516357859,-156.36062765913817,19.752096,20.800535172413795,01998e98-a600-79ee-82e5-b6e98bafa701,3179.569433356475,1286.85763131277
1759016725.9996562,2025-09-27 23:45:25.999656-10,2025-09-27,13:45:26,20.9440693021,-156.3651910229,21.81096,211.06,142,,154.698,20.93334516357859,-156.36062765913817,19.66872,20.81491655172414,01998e98-a600-79ee-82e5-b6e98bafa701,3185.501048041594,1283.190952321511
1759016726.9996576,2025-09-27 23:45:26.999658-10,2025-09-27,13:45:27,20.9440198335,-156.3652181215,22.492800000000003,209.1,142,,156.028,20.93334516357859,-156.36062765913817,19.857264,20.82712965517241,01998e98-a600-79ee-82e5-b6e98bafa701,3191.6797721153107,1279.1270293872403
1759016727.999754,2025-09-27 23:45:27.999754-10,2025-09-27,13:45:28,20.9439734471,-156.3652489427,22.16664,214.75,142,,156.028,20.93334516357859,-156.36062765913817,20.043504,20.83721202312138,01998e98-a600-79ee-82e5-b6e98bafa701,3197.750104485428,1275.543073587033
1759016728.9997573,2025-09-27 23:45:28.999757-10,2025-09-27,13:45:29,20.9439321382,-156.365294549,22.492800000000003,225.52,142,,156.028,20.93334516357859,-156.36062765913817,20.285999999999998,20.85053202312138,01998e98-a600-79ee-82e5-b6e98bafa701,3204.3478147440437,1273.0840481866667
1759016729.9997475,2025-09-27 23:45:29.999748-10,2025-09-27,13:45:30,20.943887146,-156.3653388671,23.79024,222.27,142,,156.028,20.93334516357859,-156.36062765913817,20.547768,20.881687630057797,01998e98-a600-79ee-82e5-b6e98bafa701,3211.1456667104526,1270.2250331622322
1759016730.999747,2025-09-27 23:45:30.999747-10,2025-09-27,13:45:31,20.9438434686,-156.3653824506,24.05484,224.96,142,,156.028,20.93334516357859,-156.36062765913817,20.893344000000003,20.935624186046503,01998e98-a600-79ee-82e5-b6e98bafa701,3217.7844133012964,1267.5009524370062
1759016731.9997492,2025-09-27 23:45:31.999749-10,2025-09-27,13:45:32,20.9438138695,-156.3654387612,23.79024,242.25,142,,156.028,20.93334516357859,-156.36062765913817,21.22128,20.973595813953477,01998e98-a600-79ee-82e5-b6e98bafa701,3224.4947662062386,1266.765550409815
1759016732.9997506,2025-09-27 23:45:32.99975-10,2025-09-27,13:45:33,20.9437911115,-156.3654910771,23.554440000000003,265.98,142,,156.92,20.93334516357859,-156.36062765913817,21.632496,21.008672790697663,01998e98-a600-79ee-82e5-b6e98bafa701,3230.488135567358,1266.5972679109393
1759016733.999754,2025-09-27 23:45:33.999754-10,2025-09-27,13:45:34,20.9437967036,-156.3655459366,20.94228,282.93,142,,156.92,20.93334516357859,-156.36062765913817,21.767495999999998,21.024048139534873,01998e98-a600-79ee-82e5-b6e98bafa701,3236.219043256627,1269.4491340775521
1759016734.9997578,2025-09-27 23:45:34.999758-10,2025-09-27,13:45:35,20.9438143543,-156.3656034072,22.33044,284.73,142,,157.366,20.93334516357859,-156.36062765913817,21.99504,21.06399368421052,01998e98-a600-79ee-82e5-b6e98bafa701,3242.501706850093,1273.6559384193326
1759016735.999751,2025-09-27 23:45:35.999751-10,2025-09-27,13:45:36,20.9438311225,-156.3656570958,20.94228,291.53,142,,157.366,20.93334516357859,-156.36062765913817,22.114752,21.083997894736836,01998e98-a600-79ee-82e5-b6e98bafa701,3248.3806902056535,1277.6296196881065
1759016736.9997554,2025-09-27 23:45:36.999756-10,2025-09-27,13:45:37,20.943848085,-156.3657034271,20.27376,289.16,142,,157.366,20.93334516357859,-156.36062765913817,22.177175999999996,21.100092631578942,01998e98-a600-79ee-82e5-b6e98bafa701,3253.5486122341886,1281.3231132870449
1759016737.9997597,2025-09-27 23:45:37.99976-10,2025-09-27,13:45:38,20.9438655857,-156.3657509161,19.80936,286.53,142,,157.812,20.93334516357859,-156.36062765913817,22.075224000000002,21.11411368421052,01998e98-a600-79ee-82e5-b6e98bafa701,3258.8503207217072,1285.1310238971703
1759016738.9997616,2025-09-27 23:45:38.999762-10,2025-09-27,13:45:39,20.9438774602,-156.3658020456,19.80936,280.16,142,,157.812,20.93334516357859,-156.36062765913817,21.973272000000005,21.1281347368421,01998e98-a600-79ee-82e5-b6e98bafa701,3264.321746792971,1288.5384213112143
1759016739.999769,2025-09-27 23:45:39.999769-10,2025-09-27,13:45:40,20.9438867132,-156.3658560479,19.80936,281.26,142,,157.812,20.93334516357859,-156.36062765913817,21.87132000000001,21.14398526315789,01998e98-a600-79ee-82e5-b6e98bafa701,3270.0234002401194,1291.8208501648905
1759016740.999776,2025-09-27 23:45:40.999776-10,2025-09-27,13:45:41,20.9439016654,-156.3659145715,21.69216,290.37,134,,157.812,20.93334516357859,-156.36062765913817,21.86340000000001,21.16582736842105,01998e98-a600-79ee-82e5-b6e98bafa701,3276.3242936879537,1295.8930205674972
1759016741.9997823,2025-09-27 23:45:41.999782-10,2025-09-27,13:45:42,20.9439257016,-156.3659708387,22.5396,294.49,134,,157.812,20.93334516357859,-156.36062765913817,21.866520000000005,21.205069411764704,01998e98-a600-79ee-82e5-b6e98bafa701,3282.7497892298456,1300.7964256300738
1759016742.9997864,2025-09-27 23:45:42.999786-10,2025-09-27,13:45:43,20.9439520082,-156.3660274418,22.7664,295.84,134,,158.704,20.93334516357859,-156.36062765913817,21.906504,21.219314823529412,01998e98-a600-79ee-82e5-b6e98bafa701,3289.315539347669,1305.9560106055253
1759016743.9997897,2025-09-27 23:45:43.99979-10,2025-09-27,13:45:44,20.9439827977,-156.3660780597,22.5396,300.37,134,,158.704,20.93334516357859,-156.36062765913817,21.909624,21.223439999999997,01998e98-a600-79ee-82e5-b6e98bafa701,3295.588733341416,1311.3092759257752
1759016744.999794,2025-09-27 23:45:44.999794-10,2025-09-27,13:45:45,20.9440054718,-156.3661334786,22.7664,289.58,134,,158.704,20.93334516357859,-156.36062765913817,21.841367999999996,21.229415999999993,01998e98-a600-79ee-82e5-b6e98bafa701,3301.871927712551,1316.0742522813052
1759016745.9997973,2025-09-27 23:45:45.999797-10,2025-09-27,13:45:46,20.9440048513,-156.3661918817,21.834000000000003,266.8,132,,158.704,20.93334516357859,-156.36062765913817,21.693312,21.229907294117645,01998e98-a600-79ee-82e5-b6e98bafa701,3307.9373828817556,1318.6587101765376
1759016746.9998007,2025-09-27 23:45:46.999801-10,2025-09-27,13:45:47,20.9439975346,-156.3662499936,23.925240000000002,249.77,132,,158.704,20.93334516357859,-156.36062765913817,21.702312,21.252894352941173,01998e98-a600-79ee-82e5-b6e98bafa701,3314.0267992810577,1320.5847101153192
1759016747.9998045,2025-09-27 23:45:47.999804-10,2025-09-27,13:45:48,20.9439675272,-156.3662996421,21.93912,239.08,132,,159.526,20.93334516357859,-156.36062765913817,21.594624,21.264198352941175,01998e98-a600-79ee-82e5-b6e98bafa701,3320.1682007136196,1319.8857731994108
1759016748.9998076,2025-09-27 23:45:48.999808-10,2025-09-27,13:45:49,20.9439383681,-156.3663513047,23.176080000000002,234.99,132,,159.526,20.93334516357859,-156.36062765913817,21.743544,21.286376470588237,01998e98-a600-79ee-82e5-b6e98bafa701,3326.4369187362477,1319.3934964055718
1759016749.99981,2025-09-27 23:45:49.99981-10,2025-09-27,13:45:50,20.9438956145,-156.3663968607,23.445719999999998,223.91,132,,159.526,20.93334516357859,-156.36062765913817,21.817896000000005,21.321538934911242,01998e98-a600-79ee-82e5-b6e98bafa701,3333.1437752679244,1317.2961609374954
1759016750.9998136,2025-09-27 23:45:50.999814-10,2025-09-27,13:45:51,20.9438522002,-156.3664369868,24.54444,213.69,125,,160.33,20.93334516357859,-156.36062765913817,22.058040000000002,21.34962319526627,01998e98-a600-79ee-82e5-b6e98bafa701,3339.5209548776243,1314.9055913052673
1759016751.9998157,2025-09-27 23:45:51.999816-10,2025-09-27,13:45:52,20.9437939671,-156.3664648461,24.54444,206.95,125,,160.33,20.93334516357859,-156.36062765913817,22.342752000000004,21.3782826035503,01998e98-a600-79ee-82e5-b6e98bafa701,3346.613121511396,1310.491441612689
1759016752.9998198,2025-09-27 23:45:52.99982-10,2025-09-27,13:45:53,20.9437347001,-156.3664957821,25.29648,211.13,125,,160.701,20.93334516357859,-156.36062765913817,22.708560000000002,21.411391952662722,01998e98-a600-79ee-82e5-b6e98bafa701,3353.944680724125,1306.14824089834
1759016753.9998226,2025-09-27 23:45:53.999822-10,2025-09-27,13:45:54,20.9436995976,-156.3665361529,20.43252,226.82,125,,160.701,20.93334516357859,-156.36062765913817,22.750104000000004,21.41875171597633,01998e98-a600-79ee-82e5-b6e98bafa701,3359.6728338414487,1304.6638279277324
1759016754.999824,2025-09-27 23:45:54.999824-10,2025-09-27,13:45:55,20.9436655571,-156.3665747036,20.43252,235.88,125,,160.701,20.93334516357859,-156.36062765913817,22.791648000000002,21.424279526627217,01998e98-a600-79ee-82e5-b6e98bafa701,3365.1823432947795,1303.2172898776034
